epoch,accuracy,loss,val_accuracy,val_loss
0,0.77119046,0.625982728708358,0.85385716,0.3987762653487069
1,0.88249207,0.3231048581940787,0.8478571,0.4034751064436776
2,0.9009841,0.27275392475582305,0.897,0.28957048998560225
3,0.91119045,0.24504994839146024,0.889,0.2966764928953988
4,0.917,0.22699666880425953,0.894,0.2890023510456085
5,0.9234603,0.2097964185116783,0.9182857,0.24327785791669573
6,0.9285714,0.19883261535612365,0.909,0.2687422344684601
7,0.932,0.18924804570939804,0.9127143,0.2411504249232156
8,0.93438095,0.18042917935053507,0.9154286,0.2996719747270857
9,0.9382381,0.17381507899553056,0.9195714,0.2643435990469796
10,0.93904763,0.17187715888969482,0.9097143,0.249794542993818
11,0.94131744,0.16619803992150323,0.919,0.24046686335972378
12,0.9419048,0.1644095581751021,0.9128571,0.2467613205909729
13,0.9413016,0.16664929088098662,0.91985714,0.29268898146493094
14,0.94188887,0.16891184459035358,0.9182857,0.24260504056726184
15,0.9428095,0.16847372986210718,0.9204286,0.2684028373445783
16,0.94144446,0.1729474148182642,0.907,0.3081409910065787
17,0.94161904,0.17089831792740595,0.92071426,0.26348653994287763
18,0.94155556,0.16988617691728805,0.9182857,0.2602926298209599
19,0.9415397,0.17316143392570435,0.9087143,0.26652154994010924
20,0.93968254,0.1792728221340785,0.9142857,0.25531810453959874
21,0.93938094,0.18512249615220797,0.9137143,0.32228345206805636
22,0.9375873,0.18762142046860286,0.91071427,0.288383264371327
23,0.9395238,0.18004545279154702,0.90885717,0.2620576442309788
24,0.9365397,0.18862991453068598,0.91914284,0.26353357478550504
25,0.9361905,0.1934076384826312,0.91885716,0.3062789544718606
26,0.9348413,0.20047939671788897,0.8974286,0.2895143208163125
27,0.9325238,0.2146583737087628,0.9182857,0.2699934012889862
28,0.93322223,0.21021552640483493,0.91585714,0.25238706110204967
29,0.9326508,0.20687975691613697,0.9167143,0.43498028918675014
30,0.93284124,0.21226960865278094,0.9092857,0.2818890841347831
31,0.9329841,0.2064522850305315,0.9057143,0.32499261089733666
32,0.9324603,0.2026131339886832,0.9211429,0.278404734986169
33,0.9324921,0.20837503152423434,0.92157143,0.30671775439807347
34,0.9299524,0.21377683183574486,0.9184286,0.31373847917148046
35,0.9305556,0.9860950509782821,0.91014284,0.28908989558901105
36,0.9285397,0.21323083098918671,0.90442854,0.8988414461953299
37,0.92990476,0.21862141322332715,0.90157145,0.2869702667849404
38,0.9266032,0.21937721231627086,0.9167143,0.36183992004394533
39,0.9240952,0.34007401329184334,0.904,0.3089683302470616
40,0.92587304,0.22091979415833005,0.90842855,0.279747102362769
41,0.92361903,0.23975981482068107,0.9204286,0.24466155559676034
42,0.92396826,0.2402531934844123,0.92057145,0.2450187346594674
43,0.92496824,0.23699574224532596,0.907,0.2948189130510603
44,0.92373013,0.2930834378004074,0.9112857,0.25387613449777874
45,0.9222222,0.2424609728531232,0.9137143,0.2603809533119202
46,0.9214444,0.23810792768379999,0.90314287,0.32392026448249817
47,0.9211111,0.2739583329775977,0.8874286,0.3176394521508898
48,0.9228254,0.23043548086711338,0.907,0.25676228264399936
49,0.9211111,0.24387978403435814,0.9097143,0.5053856011458806
