epoch,accuracy,loss,val_accuracy,val_loss
0,0.7779524,0.6017074735088954,0.84742856,0.40699997557912554
1,0.8822381,0.3243194019983685,0.841,0.4375360152380807
2,0.901127,0.2745861820862407,0.89685714,0.29723968849863325
3,0.9103175,0.2478363827864329,0.8954286,0.28712656930514746
4,0.9159365,0.22933950297605424,0.89414287,0.2822564507893154
5,0.922873,0.2136316252700866,0.90014285,0.27014204624720983
6,0.9276032,0.199241755470397,0.85328573,0.5104982244627816
7,0.93109524,0.19173663377004957,0.88185716,0.31710102391242984
8,0.9332063,0.18434407465609293,0.921,0.27546538836615425
9,0.9363016,0.1768589544731473,0.911,0.28359908952031815
10,0.9381111,0.1731569109996633,0.91257143,0.2603069726228714
11,0.93866664,0.17013927249090066,0.9227143,0.27131263910021103
12,0.94039685,0.17039183957330764,0.9227143,0.2907478485618319
13,0.94144446,0.16734230851748633,0.91514283,0.2621205595902034
14,0.9419841,0.16724182799931556,0.9112857,0.26939257199423655
15,0.9412857,0.17112109918537594,0.92157143,0.2623595583779471
16,0.9404762,0.16964532159434426,0.91414285,0.2997497934273311
17,0.941127,0.18340948516981942,0.9104286,0.3084197863170079
18,0.94090474,0.17540248859165206,0.91414285,0.33068564432007924
19,0.9421746,0.17500851268616935,0.9118571,0.26808885295050483
20,0.93946034,0.17968702614118182,0.9204286,0.27819551747185844
21,0.9362698,0.27846163668140533,0.91657144,0.2907151229381561
22,0.9401905,0.17574216554089198,0.9227143,0.23760488149097989
23,0.93882537,0.18476727304855983,0.92057145,0.3043904132843018
24,0.9361587,0.189882666295483,0.91414285,0.2793169119698661
25,0.9367619,0.1910637461174102,0.9147143,0.29465322307177955
26,0.93539685,0.19581314054557256,0.8988571,0.30587841493742807
27,0.93319046,0.20178895116987683,0.91642857,0.26318816552843366
28,0.9322698,0.2043220101576003,0.9045714,0.28772765483175006
29,0.9292381,0.28786607876656545,0.90742856,0.27490156752722605
30,0.9314603,0.21053865642632758,0.9175714,0.31730246203286305
31,0.92750794,0.2273267529427059,0.9087143,0.3118508821555546
32,0.9296984,0.21241562538866013,0.905,0.27212377309799196
33,0.93012697,0.21242637399832406,0.909,0.29237894807543074
34,0.92966664,0.22836165682663992,0.8945714,0.4083402832576207
35,0.9275714,0.22239783461888632,0.91728574,0.26024002948829106
36,0.9246508,0.2267320278864058,0.9114286,0.3955204798153469
37,0.9271587,0.22434065089812355,0.9168571,0.2609279443536486
38,0.92388886,0.23271411460543437,0.90257144,0.29671416190692357
39,0.92374605,0.26631408086655634,0.90814286,0.29742100017411366
40,0.9229048,0.241737455870424,0.91385716,0.25928798069272724
41,0.9239524,0.2380531529294593,0.92057145,0.3247384708949498
42,0.9203651,0.37250164463784957,0.9072857,0.40507853288309914
43,0.92261904,0.23900457676819392,0.902,0.2829452482972826
44,0.9215873,0.2500784756153349,0.8997143,0.30582472331183297
45,0.9201746,0.2403655803071128,0.8952857,0.3027519404888153
46,0.920254,0.28051376647797843,0.908,0.33742567096437726
47,0.92085713,0.24187368124250383,0.89985716,0.2854114029407501
48,0.91966665,0.2480839840457553,0.88714284,0.3377513852460044
49,0.9200317,0.23579922047872393,0.8672857,0.3985763186046055
