epoch,accuracy,loss,val_accuracy,val_loss
0,0.8354762,0.46407386601160444,0.88685715,0.31218225584711345
1,0.9186508,0.22532111108492292,0.86414284,0.362194384098053
2,0.9360476,0.17659110350079008,0.9078571,0.3207100957461766
3,0.9472857,0.14277402597476566,0.9225714,0.24439546241079058
4,0.958,0.11709988953196813,0.9104286,0.36480331240381514
5,0.9652381,0.09622819512041789,0.927,0.27250699053491867
6,0.97126985,0.07936861799066029,0.93042856,0.29215926252092633
7,0.9752064,0.06975132384080263,0.927,0.30132690749849594
8,0.97798413,0.062510472168052,0.932,0.3405046544075012
9,0.98150796,0.05485898738673755,0.9225714,0.3408328571660178
10,0.9821905,0.054743045002458586,0.9265714,0.7037529837744576
11,0.98290473,0.05726888898280924,0.9334286,0.39435287254197254
12,0.9826825,0.052616427241795,0.9365714,0.3996488218307495
13,0.98363495,0.05193436487231936,0.9275714,0.49449012218202865
14,0.98374605,0.052636551027393175,0.93557143,0.42995632784707205
15,0.9841746,0.05067760939924749,0.92814285,0.458671336718968
16,0.98366666,0.05606997907031623,0.9357143,0.4298132594653538
17,0.98425394,0.052944655936507004,0.9322857,0.45797086429595946
18,0.98430157,0.05357783730610437,0.92985713,0.38483342816148486
19,0.98504764,0.05204655501281931,0.9292857,0.6631412760189601
20,0.9839841,0.055625448724107136,0.9302857,0.5562252979619162
21,0.983381,0.059911785846901315,0.9257143,1.0437992279188975
22,0.9839841,0.05802951741635445,0.9292857,0.5362599783965519
23,0.9823492,0.06264981782111147,0.9267143,0.8236217387063163
24,0.98244447,0.0617848770642387,0.92285717,1.0837507034710476
25,0.9826032,0.06282674883583945,0.9307143,0.7671380870001656
26,0.9835873,0.05850255865395154,0.9225714,0.521186415025166
27,0.9819683,0.0646000937430395,0.9327143,0.5599225694111415
28,0.98146033,0.06941083511157287,0.9258571,0.9573087621416364
29,0.98157144,0.07408831290084691,0.89085716,0.35993292117118836
30,0.98239684,0.08315714328215709,0.9195714,0.3379221616472517
31,0.9827778,0.06285111683290748,0.925,0.99713130235672
32,0.9812222,0.07141190092135516,0.9234286,0.448072083405086
33,0.9814127,0.07473563456712734,0.89842856,0.4956614008290427
34,0.98109525,0.0721969450522096,0.9302857,0.5282838184492928
35,0.9810318,0.47873397369159476,0.9251429,0.6220023398058755
36,0.98161906,0.07342962559665893,0.92557144,0.3605678435393742
37,0.98,0.07456433939809601,0.92971426,1.250119966506958
38,0.979873,0.08300628592198094,0.914,0.5386960078648159
39,0.9813016,0.07059879820993252,0.9185714,0.6218596093314035
40,0.9813333,0.07177255185502802,0.92071426,1.0594024765832084
41,0.98068255,0.08037783124946826,0.92971426,0.5454319177355085
42,0.98231745,0.07042643404796364,0.92285717,0.5298062590871538
43,0.98146033,0.07764586152308361,0.9307143,0.6529781599725996
44,0.981254,0.07442410889944054,0.929,0.5092650540896825
45,0.9802222,0.08094845960275936,0.93142855,0.6335918624741691
46,0.9824603,0.08020654524222667,0.927,0.7507421849114554
47,0.9817143,0.07522889517898113,0.93214285,1.0459168691635132
48,0.9807302,0.07830052868353705,0.92914283,0.570997290951865
49,0.9820635,0.07483330220882854,0.92242855,0.8896373150689262
