epoch,accuracy,loss,val_accuracy,val_loss
0,0.8378889,0.46367493795591685,0.86385715,0.37093400955200195
1,0.917873,0.22558513879965222,0.91342854,0.23693338630880628
2,0.93420637,0.18131091076230246,0.93642855,0.1713585956096649
3,0.9465238,0.1472962640807742,0.9275714,0.19339263919421604
4,0.9567619,0.12074039759356824,0.92957145,0.242173270208495
5,0.9638571,0.09997055531967254,0.93542856,0.2474076889370169
6,0.9705079,0.08301220138489254,0.9182857,0.27002882533414024
7,0.97433335,0.07372590041349805,0.93057144,0.3667338777269636
8,0.97825396,0.0632534744573964,0.9322857,0.24114831822259086
9,0.97985715,0.05961847203934476,0.93614286,0.44938044920989445
10,0.98071426,0.05908731347984738,0.9324286,0.403090669631958
11,0.98173016,0.056328233498666024,0.9284286,0.5624937122549329
12,0.98225397,0.05583991397420565,0.9342857,0.3989403078385762
13,0.9824603,0.0562931705434171,0.9315714,0.41270967832633426
14,0.98355556,0.05328572568439302,0.9341428,0.37864047418321883
15,0.9831746,0.05949521928729992,0.9382857,0.44610154150213516
16,0.98403174,0.05482231203324738,0.9358571,0.49209143470014843
17,0.98438096,0.05228152887475869,0.9204286,0.4842755985770907
18,0.9828889,0.05573029972249199,0.9351429,0.524897324851581
19,0.9830159,0.06664297440532772,0.9202857,0.5164633248533521
20,0.98250794,0.060479141301046764,0.93185717,0.5685167518002646
21,0.98396826,0.057428067760601165,0.933,0.42634347358771735
22,0.9834921,0.05443213771294714,0.93128574,0.46530397540330887
23,0.98295236,0.07114350972215217,0.9257143,0.7003847440310887
24,0.9834286,0.05887641677857628,0.9377143,0.5573399979727609
25,0.98380953,0.05888127670752343,0.916,0.3341621655225754
26,0.9827936,0.05906275161085946,0.9352857,0.5616665925298419
27,0.9827619,0.06343918195925653,0.91071427,0.3740344861575535
28,0.98261905,0.06209128678930066,0.9357143,0.47074815125124797
29,0.983381,0.062112001040181705,0.9294286,0.43988215701920647
30,0.98366666,0.05996168924637493,0.9218571,0.3919042121682848
31,0.9833968,0.062031791258130284,0.928,0.6393855369091034
32,0.98228574,0.06525594607981602,0.92557144,0.8506570028577533
33,0.9821111,0.06805444722636676,0.93142855,0.5556318332808359
34,0.98331743,0.0643502110125763,0.91,0.40686914043767114
35,0.98231745,0.06664287099511998,0.92628574,0.8382065672193255
36,0.9814127,0.07108445678887859,0.9142857,0.41886765342099325
37,0.9820476,0.07011926225580216,0.93142855,0.567536014676094
38,0.98176193,0.07684368865159415,0.9235714,0.5625898606181144
39,0.9830476,0.07266089936424165,0.929,1.1731228938783917
40,0.98273015,0.06993441958051352,0.92542857,1.419046888760158
41,0.98195237,0.0696932236657077,0.92457145,0.5079379479544504
42,0.9807302,0.07830965011542486,0.92457145,0.43069769072532654
43,0.9824127,0.07185970633117009,0.93642855,0.8571814435550145
44,0.9802857,0.08514918577328827,0.8952857,0.3625576397180557
45,0.9799048,0.10816737921237354,0.92285717,0.4483694294180189
46,0.98049206,0.08386100559786612,0.927,0.6098683882951736
47,0.9813651,0.07640927032156596,0.92814285,0.7161148739712578
48,0.98160315,0.08179860534181906,0.93457144,0.8172548997061593
49,0.9816667,0.07648845040384522,0.9325714,0.8976543547766549
