epoch,accuracy,loss,val_accuracy,val_loss
0,0.83709526,0.4578404567998553,0.90242857,0.2714474310534341
1,0.91885716,0.2225179963698463,0.90842855,0.24680309053829738
2,0.93639684,0.17637559549392215,0.92414284,0.21767541883672986
3,0.9488413,0.14049663377860708,0.92714286,0.2323337457350322
4,0.9577619,0.1151757897227293,0.9351429,0.20370014945098333
5,0.96525395,0.09533236771538144,0.9337143,0.30221122297218866
6,0.9726667,0.0779720262752639,0.9308571,0.3249497755255018
7,0.97560316,0.06864660696093998,0.92471427,0.3179488764660699
8,0.9793175,0.05844747917803507,0.93471426,0.354880391563688
9,0.980873,0.055563547010459596,0.93357146,0.4546062310082572
10,0.98255557,0.05309320798646363,0.9325714,0.3853364903926849
11,0.98355556,0.05008042269058171,0.91785717,0.3558053981236049
12,0.98361903,0.04943422183252516,0.91557145,0.2867956306253161
13,0.9841746,0.04892821547885736,0.9317143,0.5899144005434853
14,0.9854762,0.047248451560735705,0.919,0.2755866723230907
15,0.98601586,0.04449529272221797,0.9344286,0.43929830871309555
16,0.9855238,0.04837388438746954,0.8987143,0.33823318541049957
17,0.98466665,0.05148131240998942,0.9342857,0.5128128635713032
18,0.9849841,0.05166058167608248,0.93614286,0.6135408056463514
19,0.9849206,0.050947294234815574,0.9301429,0.5448626174245562
20,0.9858254,0.04818035693765278,0.9218571,0.6922447979790823
21,0.98520637,0.052525466585088346,0.9282857,0.589848870754242
22,0.98546034,0.05222205559783689,0.93285716,0.5014855280944279
23,0.9856508,0.05338675131588169,0.93057144,0.5077549807003566
24,0.9846508,0.06145874660080742,0.92385715,0.5265365355355399
25,0.9843175,0.05709848200617033,0.92728573,0.34925205424853734
26,0.9835714,0.06043898329789203,0.9184286,0.5259458470003946
27,0.98403174,0.06295009293070152,0.93614286,1.0712484669004168
28,0.98403174,0.06332531401481746,0.92742854,0.5539907842023032
29,0.98466665,0.05549999810520944,0.91914284,0.3473481033699853
30,0.9837143,0.06131383984798791,0.928,0.6276288675921304
31,0.9831111,0.06468461226878895,0.9258571,0.5112055555582047
32,0.9831111,0.06308731196176201,0.9308571,0.5969294885567257
33,0.98441267,0.06079414573122572,0.9154286,1.533391419683184
34,0.9823651,0.07425529995105333,0.9282857,0.5255432286858559
35,0.98396826,0.060525801359570496,0.91257143,1.1345666183744159
36,0.98250794,0.06917839285820752,0.92714286,0.5762440605674471
37,0.9831587,0.06528025787567632,0.92385715,1.172797374180385
38,0.9826825,0.0790704991803948,0.925,0.563559761762619
39,0.9835714,0.06738920503967101,0.92728573,0.5596208385740008
40,0.9840476,0.06350184277582836,0.9302857,0.5895536601543426
41,0.9829683,0.07408027447247138,0.92214286,1.9352388356072563
42,0.9834286,0.07155377345618659,0.92742854,1.1943233543804714
43,0.9829841,0.0698051151124731,0.8945714,0.40532747752325876
44,0.98244447,0.07031081694674711,0.9284286,0.5635104744264058
45,0.9827778,0.07299645604658364,0.91557145,0.623563787324088
46,0.9827936,0.08091948198315703,0.93385714,0.7794518366200583
47,0.98160315,0.07428409620871146,0.899,0.5828790631975447
48,0.9824921,0.07449048766691888,0.9282857,0.9944208477565221
49,0.9829683,0.10267636198818034,0.912,0.8899763259206499
