epoch,accuracy,loss,val_accuracy,val_loss
0,0.8324127,0.4721916211219061,0.844,0.45213902265684947
1,0.91880953,0.22682575977416267,0.91014284,0.2383757403918675
2,0.93633336,0.1784803429823073,0.87871426,0.3378169334105083
3,0.94622225,0.14708983577243864,0.9252857,0.22995846503121511
4,0.9556508,0.1221785205782406,0.92742854,0.21429168846777508
5,0.96447617,0.09836371398161328,0.927,0.216469512122018
6,0.97068256,0.08253797158740815,0.9162857,0.24217267153944289
7,0.9750159,0.07174632576344506,0.9292857,0.25218945029803685
8,0.9787143,0.061283582392666076,0.93042856,0.32805104531560625
9,0.97955555,0.056282664894584625,0.9267143,0.5114393214838845
10,0.9824921,0.051637332048681046,0.9334286,0.36372261766876496
11,0.98403174,0.049876581285570175,0.926,0.4021302292006356
12,0.98414284,0.04935724543200599,0.93357146,0.3558215050016131
13,0.98479366,0.048728017603712426,0.9367143,0.4357189121927534
14,0.9850635,0.047885257590676675,0.935,0.48712199466569084
15,0.9849524,0.06005946346242277,0.92814285,0.5681782720770154
16,0.98520637,0.047248109067006716,0.9292857,0.5226340622901916
17,0.9851111,0.05026659420339598,0.92242855,0.607088241645268
18,0.98474604,0.04886792190248398,0.93114287,0.5746142820290157
19,0.9851111,0.05194467457963361,0.9047143,0.5288478010722569
20,0.98579365,0.050237680123113686,0.926,0.6033806434018272
21,0.9848095,0.052308342366050635,0.93314284,0.528737833414759
22,0.98460317,0.05474357069673992,0.92814285,0.4291295505251203
23,0.98441267,0.05768940329460782,0.92957145,0.5321914060797011
24,0.98425394,0.056472294249499795,0.9352857,0.37086102521419523
25,0.9839524,0.056676313888998554,0.9357143,0.5262693436145782
26,0.9839365,0.06146613349805453,0.92628574,0.9180446344784328
27,0.98255557,0.06657363045167031,0.9344286,0.8024414521626064
28,0.98292065,0.06576253572650927,0.93214285,0.4616796430179051
29,0.98201585,0.06454834879886004,0.92714286,0.5741698686395372
30,0.9811905,0.07144542952479115,0.9317143,0.8670486514568329
31,0.9823016,0.06947449847837053,0.9257143,0.8525854085854122
32,0.982,0.07409362418203068,0.90985715,0.4311682436125619
33,0.98203176,0.06971422168417346,0.9187143,1.023483992576599
34,0.9819683,0.06838179655597428,0.9294286,0.9001545046397618
35,0.9818095,0.07496222268490653,0.9277143,0.8961681201798575
36,0.982,0.07038956143489729,0.9258571,0.6510052345820836
37,0.9815873,0.10296514825352897,0.929,0.39955558906282695
38,0.98107934,0.07191782233515193,0.91257143,0.5296190054757255
39,0.9818095,0.06906947695316067,0.9114286,3.5248081343514577
40,0.98123807,0.08651748370291251,0.9285714,0.6317345118522644
41,0.9811111,0.0715478883261266,0.93185717,0.6865131158828736
42,0.98228574,0.0816729357249486,0.929,0.7334225912775312
43,0.98123807,0.07219623184866375,0.8874286,0.44638609954289027
44,0.98209524,0.07300048544500873,0.92885715,0.8546414854185922
45,0.98176193,0.07752058241692268,0.93042856,1.3993477872439792
46,0.98176193,0.07379562919039191,0.92071426,0.7396777143478394
47,0.98071426,0.08096474220334655,0.92957145,0.6036143495355334
48,0.9811111,0.07687964119512351,0.92285717,0.5446984527451652
49,0.98101586,0.08130015236538805,0.9218571,0.6310633858272008
