epoch,accuracy,loss,val_accuracy,val_loss
0,0.78607935,0.5836682296783205,0.86957145,0.3590177037034716
1,0.88360316,0.3175552944531516,0.86485714,0.38438019599233353
2,0.90033334,0.269471801116353,0.8932857,0.2924392583881106
3,0.911,0.24227701361217197,0.888,0.28209189770902904
4,0.9189524,0.22349219853537422,0.9021429,0.2667152590240751
5,0.9245079,0.20663285426487998,0.91085714,0.24022176195893968
6,0.92826986,0.1965650404422056,0.9135714,0.25125081660066334
7,0.9316032,0.18743306116830735,0.9162857,0.2515759263719831
8,0.9357778,0.17629962559351844,0.9185714,0.28289573669433593
9,0.9385238,0.17186742375341674,0.918,0.2726548204762595
10,0.94050795,0.16615342489878338,0.9045714,0.2982032159226281
11,0.94147617,0.16357190493742624,0.91514283,0.26718631058079856
12,0.9441746,0.15970824704804118,0.92414284,0.2740455715315683
13,0.94404763,0.1574262051695869,0.9128571,0.24495727908611298
14,0.9451111,0.1566962625242415,0.92228574,0.26268562004395896
15,0.94438094,0.15819385118806173,0.9144286,0.25881358097280777
16,0.9463016,0.1578077994906713,0.91885716,0.27086094790697096
17,0.94636506,0.1570944926587362,0.9064286,0.28623820408752987
18,0.945746,0.15897619622330816,0.91785717,0.30282802184990476
19,0.9446984,0.1585944570506376,0.919,0.32066583398410253
20,0.94439685,0.16497573463441362,0.9232857,0.2554779976776668
21,0.9430635,0.16735554095771576,0.91914284,0.2822294140969004
22,0.943127,0.1684039245966881,0.9161429,0.28243176209926607
23,0.9437619,0.16739000253994313,0.927,0.28722593443734307
24,0.94184124,0.18333078284869117,0.9102857,0.2992712924395289
25,0.94203174,0.17163099179002975,0.913,0.2503718765292849
26,0.9394762,0.19648975204664562,0.899,0.3059215016365051
27,0.93871427,0.18665353462431167,0.91714287,0.2787152328320912
28,0.9397619,0.18419189551141527,0.92285717,0.25622857557024276
29,0.93855554,0.18062453233249604,0.9175714,0.28665740604060036
30,0.9367619,0.19043535092520336,0.91485715,0.25241654067380087
31,0.9358889,0.1920707883413822,0.91742855,0.3093451859099524
32,0.93479365,0.19174109734050812,0.91742855,0.24589039703777857
33,0.9354445,0.19654987120533746,0.9047143,0.3064818912744522
34,0.9341428,0.20886046002024697,0.91385716,0.24825311178820475
35,0.9339841,0.19871713868587737,0.9045714,0.40266398080757687
36,0.932381,0.21813585960297358,0.92242855,0.40048505835022247
37,0.9313016,0.5552171970009804,0.91514283,0.27709942649943486
38,0.93244445,0.205214694002318,0.90328574,0.3227161966902869
39,0.9310794,0.208517762587184,0.9092857,0.4012592945439475
40,0.9317143,0.20642303433848752,0.91742855,0.4461278946399689
41,0.93023807,0.21496095241062224,0.9162857,0.29943718474251885
42,0.9290159,0.26979597715915193,0.914,0.24559607812336512
43,0.92720634,0.2437375272871956,0.9121429,0.2701359043291637
44,0.9287619,0.22873127532478363,0.90885717,0.25497015244620186
45,0.92679363,0.2239512748945327,0.84114283,0.4404031831536974
46,0.9251429,0.24512263388860794,0.897,0.3149740118299212
47,0.92587304,0.22660788521312533,0.89185715,0.40415244024140495
48,0.92419046,0.24795641172878327,0.9128571,0.2901140115431377
49,0.9240159,0.5006196482588374,0.91557145,0.25210302196230205
