epoch,accuracy,loss,val_accuracy,val_loss
0,0.83326983,0.463567063986309,0.882,0.31715749440874375
1,0.9099841,0.24346324585259907,0.90757143,0.2582919902801514
2,0.9260794,0.2022101593528475,0.9225714,0.2225427588905607
3,0.9367778,0.176178700325981,0.9162857,0.23682580164500644
4,0.94320637,0.15714412747583692,0.9275714,0.22182132656233652
5,0.9479841,0.14385392045087758,0.9344286,0.1978917476449694
6,0.95014286,0.13703016634119883,0.9324286,0.20248832929985863
7,0.9543492,0.12585702619098482,0.93142855,0.1916608826943806
8,0.9564286,0.12112142213942513,0.92785716,0.24283283267702374
9,0.9595714,0.11583062806110533,0.93714285,0.2056227966461863
10,0.96103173,0.11039832877639741,0.91985714,0.2621913763454982
11,0.9629524,0.10671105512172457,0.92542857,0.2120596262557166
12,0.96301585,0.10961441345773046,0.9317143,0.20706347879341672
13,0.96260315,0.1083180131872022,0.933,0.2680669241632734
14,0.9636508,0.10623945370553031,0.93142855,0.288654027734484
15,0.9633492,0.10836903812227741,0.935,0.22933026536873408
16,0.96406347,0.10519986810097619,0.93814284,0.20766956203324455
17,0.9646349,0.1048908372625472,0.9375714,0.3589104149000985
18,0.96450794,0.10829555939832732,0.9357143,0.27554138313020976
19,0.96466666,0.1063362017923759,0.94185716,0.22109067988395692
20,0.96461904,0.10560077144465749,0.93685716,0.2555238105228969
21,0.9651746,0.1058055029703038,0.94185716,0.21018114275591715
22,0.96603173,0.1036673891555577,0.931,0.3112256577014923
23,0.96522224,0.10212372708320618,0.916,0.2715517076764788
24,0.96607935,0.1105466256468069,0.93457144,0.2823473764998572
25,0.96480954,0.10748820345836972,0.9324286,0.2376363136768341
26,0.96552384,0.10574162641486952,0.9405714,0.2468733619110925
27,0.9657143,0.10729831319450149,0.93457144,0.23750719719273702
28,0.96409523,0.1196640003692536,0.9374286,0.27594496173518046
29,0.9649048,0.10908799010988265,0.9341428,0.3217595968757357
30,0.9633651,0.11299965732059782,0.9384286,0.26094127351897106
31,0.9641587,0.10972660924044866,0.9258571,0.2097633010830198
32,0.9639683,0.11709121712096154,0.931,0.23801360053675516
33,0.9630476,0.12710930706868095,0.93785715,0.37296728919233596
34,0.9627619,0.12169837318715596,0.93314284,0.30256232644830433
35,0.96450794,0.11613640901493648,0.9301429,0.22256668434824262
36,0.96331745,0.12493556491368346,0.934,0.3139483987603869
37,0.9626349,0.11713384459699903,0.92385715,0.21871037135805402
38,0.9613492,0.12128573310422519,0.9352857,0.29073792948041643
39,0.962,0.11834999366979751,0.92971426,0.2762357323340007
40,0.96219045,0.12238194812290253,0.9341428,0.25217007182325635
41,0.9616508,0.12605731043071738,0.933,0.32639130359036583
42,0.9599365,0.15034923860951074,0.92085713,0.22332670836789267
43,0.96003175,0.12312360319637117,0.936,0.28140502684456964
44,0.9597143,0.12803543519689922,0.92785716,0.37109482162339347
45,0.9586984,0.13252674065317427,0.9292857,0.28204604145458767
46,0.9588571,0.13627992609379783,0.9334286,0.23477200419562202
47,0.95925397,0.13071510352785626,0.9342857,0.2592211710384914
48,0.9588889,0.13521017549151465,0.91057146,0.2740922460045133
49,0.9577302,0.17040187122755582,0.92714286,0.22962914662701742
