epoch,accuracy,loss,val_accuracy,val_loss
0,0.8361746,0.45730119697063687,0.8447143,0.4423182370322091
1,0.91253966,0.2403909737874591,0.9144286,0.2384049711908613
2,0.92690474,0.20108625357870072,0.91071427,0.2466602199929101
3,0.93655556,0.17599006813764573,0.9252857,0.2219944833942822
4,0.9429206,0.15753202579513428,0.9185714,0.2499401143022946
5,0.94733334,0.14564449405764776,0.932,0.2117789464337485
6,0.95111114,0.13562838504238733,0.92,0.2865476176057543
7,0.9540635,0.12723387229886082,0.93285716,0.2708171683379582
8,0.9571746,0.12178574020616592,0.92971426,0.2074494878564562
9,0.95796824,0.1197627481969576,0.93114287,0.22943405228853225
10,0.9609048,0.11372868875851706,0.93471426,0.3603524369767734
11,0.96163493,0.1127701232054877,0.9218571,0.28245829246725357
12,0.9619841,0.11013532737323216,0.92914283,0.22536704186882292
13,0.96260315,0.11123636034556797,0.93114287,0.3617997385944639
14,0.9618095,0.11131289854314592,0.9261429,0.24133714523485728
15,0.9634603,0.10818574432910434,0.92414284,0.34501098391839435
16,0.9636984,0.10840085046064286,0.92728573,0.23240974632331304
17,0.9629365,0.1120258574362785,0.93642855,0.23661979957137788
18,0.962746,0.11003344731671469,0.9375714,0.3396959996989795
19,0.9633333,0.1110535827455303,0.9308571,0.3006880303791591
20,0.9631746,0.11150112672079177,0.93785715,0.2375624391095979
21,0.96338093,0.11207095555109638,0.93857145,0.23185075006314687
22,0.96250796,0.11471954575228313,0.9277143,0.22510895810808454
23,0.9626508,0.11351740162713186,0.92814285,0.29818159177473613
24,0.962254,0.1159987244561078,0.9342857,0.2513160167847361
25,0.962127,0.11626445096352744,0.9315714,0.22059851512738637
26,0.96196824,0.11972495998241126,0.93957144,0.3062743093073368
27,0.96204764,0.11733896689471744,0.93614286,0.2907625283428601
28,0.96242857,0.11832871698765528,0.93471426,0.2983865195810795
29,0.9619206,0.129105159800204,0.9308571,0.40609781742095946
30,0.9617302,0.14676965422147797,0.9341428,0.3780752135344914
31,0.95920634,0.1269861056634358,0.9168571,0.30393976310321263
32,0.95985717,0.12400994258078318,0.92971426,0.2243090478352138
33,0.9578889,0.12631344063319858,0.91785717,0.5129055678844452
34,0.957746,0.13501527269704947,0.9341428,0.38384717103413174
35,0.9565873,0.13343335694453073,0.93128574,0.5744870441726276
36,0.95677775,0.1441588117338362,0.9227143,0.2252329927427428
37,0.9573175,0.13430950775600614,0.912,0.30959388310568675
38,0.95677775,0.13759782903535026,0.92628574,0.30413096712316784
39,0.95592064,0.13701536793935867,0.929,0.22458348187804222
40,0.956,0.1783675804355788,0.9217143,0.5840308031354632
41,0.95550793,0.17180569198774914,0.93114287,0.4100694541164807
42,0.954746,0.1383062883842559,0.9275714,0.2558172868660518
43,0.9553492,0.1461251056118617,0.9057143,0.27911065312794275
44,0.95453966,0.14668825283924503,0.93385714,0.29250004561458315
45,0.9540476,0.14372830623766733,0.9135714,0.32472116439683096
46,0.95346034,0.14896934285050348,0.9187143,0.5122984735625131
47,0.95307934,0.14745919730360546,0.91642857,0.44664142911774773
48,0.9534444,0.16427420358903824,0.91485715,0.2491131774527686
49,0.952254,0.1483263569985117,0.93357146,0.5565248492700713
