epoch,accuracy,loss,val_accuracy,val_loss
0,0.8307361,0.4702644222312503,0.898625,0.2810170176029205
1,0.90618056,0.25496228290928735,0.91975,0.22304122138023377
2,0.92279166,0.2112944652107027,0.933,0.20543823146820067
3,0.931625,0.18617023670011096,0.93175,0.21585744500160217
4,0.93866664,0.169195021490256,0.9105,0.2991395992040634
5,0.94383335,0.15720737903647952,0.93575,0.24912651202082634
6,0.947,0.14936454815334743,0.93775,0.18733817714452744
7,0.94980556,0.14288274774948756,0.92875,0.2109333451986313
8,0.9504861,0.14215401861402724,0.934875,0.2574416715502739
9,0.95198613,0.13889339277479384,0.939375,0.2328805080652237
10,0.9523889,0.13836959253417122,0.938,0.2615472034215927
11,0.95255554,0.1375866995288266,0.930625,0.22462631726264953
12,0.95351386,0.13656263278590308,0.93375,0.2258169440627098
13,0.9540278,0.13369278330769804,0.93725,0.24754398989677429
14,0.95505553,0.17311086961958144,0.936,0.324665230602026
15,0.95458335,0.13525654415289562,0.939625,0.3490373961776495
16,0.9546111,0.1346023964352078,0.935,0.2337601097226143
17,0.9543194,0.246404647509257,0.939625,0.24614103412628174
18,0.9560139,0.13260506379273201,0.936,0.24805906009674072
19,0.9554861,0.13394184367193115,0.925,0.22733478701114654
20,0.95523614,0.1788102356493473,0.938125,0.22550046128034593
21,0.95343053,0.13996710279915067,0.9375,0.21811486649513245
22,0.95340276,0.1386196137368679,0.935125,0.25084978967905047
23,0.9524583,0.1445314605401622,0.9315,0.26271863400936124
24,0.9523472,0.15416797543234295,0.931,0.23161369717121125
25,0.9521111,0.18923445242477788,0.936375,0.2606435909867287
26,0.9513889,0.15382839662498898,0.93725,0.31452131760120394
27,0.9512778,0.1781318562593725,0.936875,0.2456021268963814
28,0.9496389,0.19144984838863213,0.94025,0.2098709807395935
29,0.9511528,0.1477710220416387,0.938625,0.2843449568748474
30,0.9496389,0.15271567694677246,0.936375,0.263715654194355
31,0.9489861,0.1545107906791899,0.940375,0.271929046690464
32,0.9468194,0.186325451499886,0.939375,0.2017054894566536
33,0.94805557,0.15993806362814372,0.938625,0.2248093727827072
34,0.94708335,0.18716923800441954,0.9305,0.22559319448471069
35,0.94472224,0.19953400008545982,0.932375,0.2110016840696335
36,0.9450972,0.1713296700782246,0.939375,0.23670634019374848
37,0.9468194,0.16672485011816024,0.9315,0.2129680435657501
38,0.9468611,0.17583135174380407,0.937375,0.2629065511226654
39,0.9452083,0.17956235173013474,0.93425,0.2564504489898682
40,0.94329166,0.25246973523166444,0.9265,0.2825950483083725
41,0.9446528,0.17178547727399401,0.93175,0.2557434474229813
42,0.9431111,0.17560618873437245,0.901,0.5630490493774414
43,0.9421389,0.32680969373053975,0.933875,0.6769761245250702
44,0.9427361,0.18080795747041703,0.93325,0.2495344123840332
45,0.941875,0.18021960696909162,0.930375,0.25519172900915144
46,0.9405139,0.18339116918378406,0.933,0.26251601696014404
47,0.9417083,0.18106967069043053,0.936,0.26545861369371415
48,0.939125,0.44324403806527457,0.934,0.29916416531801227
49,0.9383472,0.19662528323464923,0.94075,0.31209623408317566
