epoch,accuracy,loss,val_accuracy,val_loss
0,0.82226986,0.4929874925007896,0.856,0.3594091272354126
1,0.90182537,0.2680517867879262,0.8972857,0.28120182629993984
2,0.9153968,0.2329413399828805,0.906,0.26812342848096576
3,0.92242855,0.21513738902977533,0.92457145,0.20239491149357386
4,0.92680955,0.20226281276203337,0.9202857,0.2131931324345725
5,0.92957145,0.1966845863735865,0.9244286,0.20973495830808367
6,0.93263495,0.18730967584086788,0.9282857,0.2077127322469439
7,0.9334286,0.18380395579811126,0.93128574,0.22335774258204869
8,0.9346667,0.18079293644617475,0.926,0.20625033579553875
9,0.9356984,0.17959919768666463,0.92971426,0.19052491044998168
10,0.9368254,0.17890112159554922,0.9351429,0.19494194051197597
11,0.9390635,0.17712217005093892,0.9282857,0.20312912430082047
12,0.9371746,0.17519331521079654,0.93114287,0.21537182923725673
13,0.93863493,0.17625625837038433,0.9235714,0.21483126923016138
14,0.93934923,0.17606380939294422,0.9285714,0.19874691087859017
15,0.9396984,0.17232748808558024,0.9322857,0.18399619926725116
16,0.93968254,0.17405161732719057,0.93314284,0.20573113782065255
17,0.93849206,0.17836970725277113,0.9337143,0.188069575548172
18,0.93909526,0.20451343215647197,0.93357146,0.19219094957624164
19,0.93833333,0.17651639225180188,0.9265714,0.20429878677640642
20,0.9385238,0.1766991713803912,0.9307143,0.20419753759247916
21,0.93849206,0.1781982623487711,0.93214285,0.2048095943927765
22,0.93707937,0.18915329898728264,0.9257143,0.20901684948376248
23,0.93773013,0.1822657310262559,0.9282857,0.2077560017449515
24,0.93777776,0.18327760938614135,0.9145714,0.3364539033344814
25,0.9365714,0.1852375601709835,0.93314284,0.2083203627722604
26,0.9372381,0.18621062575564498,0.936,0.21590667172840664
27,0.93568254,0.22573065379120055,0.93,0.20677030754089357
28,0.93601584,0.19119983287841555,0.932,0.19854123851231167
29,0.9342381,0.19270118803400843,0.93285716,0.19321179703303745
30,0.93526983,0.19236562635595836,0.9242857,0.22738692545890807
31,0.9322857,0.2053250848944225,0.91485715,0.23589176402773177
32,0.933127,0.19298732340335845,0.9284286,0.19356015964916773
33,0.93379366,0.19335306251427484,0.9282857,0.27589544207709177
34,0.93184125,0.1985076795002771,0.92557144,0.20510878825187684
35,0.93222225,0.19782036305987646,0.92071426,0.21131457710266113
36,0.929254,0.2819335058936997,0.9244286,0.21323833860669816
37,0.9312381,0.20131237773100535,0.92742854,0.22359676946912493
38,0.93049204,0.23388986185547853,0.9284286,0.20329936790466308
39,0.93046033,0.19986360737823305,0.9351429,0.2076002437046596
40,0.9314603,0.21280747818568396,0.92385715,0.22520270647321428
41,0.93034923,0.2025890841162394,0.935,0.1939041621685028
42,0.92968255,0.20378911694458554,0.9287143,0.20550169917515346
43,0.9286508,0.2117139011924229,0.91885716,0.2456853598185948
44,0.92785716,0.21134429343210326,0.9307143,0.22364726829528808
45,0.9247302,0.2627300663893185,0.9285714,0.22909230831691196
46,0.926,0.21492750653104176,0.925,0.20538323552267893
47,0.926,0.21574818751168628,0.9225714,0.21994422146252224
48,0.9245079,0.23510802955381455,0.92985713,0.19758755598749433
49,0.92457145,0.21775126598751735,0.9102857,0.25062857260022847
