epoch,accuracy,loss,val_accuracy,val_loss
0,0.7731905,0.6177488861689492,0.8174286,0.5067283889906747
1,0.8735079,0.3385232062074873,0.8604286,0.3836214279106685
2,0.89574605,0.283718950994431,0.88514286,0.3149193041154317
3,0.9078889,0.2504513558830534,0.8937143,0.2878340208700725
4,0.91750795,0.22495944599121337,0.888,0.30368079934801373
5,0.9237143,0.20811574980947706,0.89257145,0.29764183134692057
6,0.9309365,0.18904897596722559,0.893,0.31441243519101825
7,0.9351429,0.17896028900146485,0.8874286,0.32054067799023217
8,0.93763494,0.16943177141083612,0.9021429,0.3699285352740969
9,0.942619,0.16231743004492352,0.9038572,0.37729067432880403
10,0.9444444,0.15676687802776457,0.8995714,0.3169822885990143
11,0.9471746,0.1521707867904315,0.9097143,0.40092880082130433
12,0.94741267,0.1497381677866455,0.9071429,0.3506030961104802
13,0.94890475,0.1474691603467578,0.907,0.33694974393504007
14,0.9504603,0.14405152854749134,0.90585715,0.5138386792285101
15,0.95133334,0.1424243428404369,0.9004286,0.4459002415793283
16,0.95136505,0.1440102681758858,0.892,0.37278623751231604
17,0.9514603,0.1409616464262917,0.89771426,0.41114721732480186
18,0.9519365,0.14279248951730275,0.904,0.38331559077330996
19,0.95077777,0.14730991595794285,0.91014284,0.38421291616984776
20,0.95263493,0.13969982956326196,0.87885714,0.39901878128732954
21,0.9520635,0.1428564454657691,0.90657145,0.3037868220124926
22,0.95268255,0.14170016055258494,0.9007143,0.33776299578802926
23,0.9529206,0.1390199542178048,0.8981429,0.3841856770515442
24,0.9527302,0.1433160925081798,0.90814286,0.47623980910437447
25,0.95188886,0.1691002247371371,0.9054286,0.3907731032030923
26,0.952254,0.14888938553181905,0.88285714,0.3397913570574352
27,0.9503492,0.14780990393341534,0.9,0.42916269401141577
28,0.95285714,0.16369466711982847,0.903,0.34134800973960333
29,0.9509841,0.1523179414591619,0.9054286,0.42385676114899773
30,0.9507936,0.22974506739396897,0.8962857,0.310113863161632
31,0.9505238,0.1563151812841968,0.909,0.372184853213174
32,0.9507936,0.15289790476125384,0.9007143,0.3142384619201933
33,0.9499683,0.15766064478859068,0.8834286,0.3554655421801976
34,0.9498889,0.1537569007160408,0.914,0.37079653557709286
35,0.94998413,0.15713523416859762,0.906,0.5579211247648511
36,0.9496667,0.16010038291651105,0.9047143,0.4706028155429023
37,0.94938093,0.16172032529210287,0.903,0.37406770970140185
38,0.94804764,0.17059810999461583,0.86642855,0.581010301402637
39,0.94757146,0.16677603907055324,0.88528574,0.34032293357167925
40,0.9485555,0.16322301895656283,0.88685715,0.3379574606078012
41,0.94603175,0.19003629387938786,0.89485717,0.3674137589250292
42,0.94585717,0.17241354439088277,0.9072857,0.33317942120347704
43,0.9439365,0.17393989519136294,0.9054286,0.3324809343985149
44,0.9457936,0.1659861373532386,0.9004286,0.48000517359801703
45,0.944254,0.17209842432869804,0.9,0.3701140706879752
46,0.94461906,0.1685176135831409,0.9072857,0.3685051325219018
47,0.94423807,0.19287129583529064,0.8825714,0.4350042908872877
48,0.9439206,0.18098742042647467,0.8981429,0.5471084766728538
49,0.94249207,0.1949483511334374,0.9027143,0.5673914899485452
