epoch,accuracy,loss,val_accuracy,val_loss
0,0.7632381,0.653030725344779,0.8312857,0.46670298331124443
1,0.8743968,0.3391120824435401,0.8791429,0.35020126318931577
2,0.8960159,0.28108701330707186,0.9007143,0.31892440220287865
3,0.9095397,0.24660160345122928,0.90085715,0.27641867126737324
4,0.91753966,0.2223348564117674,0.8897143,0.3217750642980848
5,0.9252857,0.2029329541827005,0.9,0.3135179899760655
6,0.93169844,0.18829165491036007,0.9128571,0.3578185091359275
7,0.9369365,0.17648495508375622,0.90114284,0.30225054594448636
8,0.9411111,0.16541020438808296,0.9121429,0.4197497550419399
9,0.9424603,0.16047753502700537,0.9137143,0.4094969161578587
10,0.94420636,0.15958534137218716,0.904,0.3203854309150151
11,0.94785714,0.15430854834639837,0.912,0.31107790109089445
12,0.9483333,0.1476573107223662,0.8957143,0.3082381357465472
13,0.9499683,0.14692778868334633,0.904,0.30107978762899124
14,0.9485397,0.15206944997348482,0.90685713,0.4006520584310804
15,0.9488571,0.15050508241426377,0.8995714,0.3094047022887639
16,0.94995236,0.14719147050002265,0.9037143,0.37050902274676734
17,0.94871426,0.1523244905850244,0.87942857,0.3765234877722604
18,0.9495873,0.14988592484640698,0.9102857,0.3858438868182046
19,0.9510159,0.14611511229711865,0.9037143,0.4265987854685102
20,0.9498571,0.14620188113644955,0.9117143,0.42842388541357856
21,0.95103174,0.1475833817862329,0.90828574,0.44284467356545587
22,0.949746,0.1480405321230018,0.90828574,0.35045458701678683
23,0.9483968,0.15377805145203122,0.8792857,0.46631265565327235
24,0.95,0.15305484734073518,0.9027143,0.6052282652173724
25,0.9491905,0.15307882486260127,0.9112857,0.45654694073540825
26,0.9488254,0.15089958664774894,0.9062857,0.3495218366214207
27,0.9489524,0.2221412597128323,0.90757143,0.4807491512298584
28,0.9481429,0.16068686646979952,0.9127143,0.548718170097896
29,0.9500159,0.15871670097585708,0.90414286,0.41389044182641166
30,0.9482857,0.19009936323430804,0.8997143,0.327793144089835
31,0.94673014,0.16330002757859607,0.87114286,0.4190163723060063
32,0.9467937,0.18367514386820416,0.9012857,0.3626955535071237
33,0.9452381,0.16812862346664306,0.9112857,0.4612135146686009
34,0.94468254,0.19586698093111554,0.902,0.5730214898926871
35,0.94514287,0.17143726790660904,0.9085714,0.39808187655040195
36,0.94461906,0.18616739818974146,0.9092857,0.43177542311804634
37,0.9424762,0.2005059983342413,0.9087143,0.47309353610447474
38,0.94279367,0.18313869245468625,0.8978571,0.659910321371896
39,0.94215876,0.18054767356221638,0.9038572,0.34310006393705095
40,0.9411587,0.1893433220386505,0.89185715,0.32201502094949996
41,0.94150794,0.1796087089285018,0.8981429,0.4152349431855338
42,0.9404603,0.192641054625549,0.9012857,0.4083579981667655
43,0.9408889,0.18746125375467634,0.9012857,0.43049924782344273
44,0.93950796,0.20558724132038297,0.901,0.3437960708141327
45,0.9406667,0.2069946465435482,0.89442855,0.8358858942304339
46,0.93857145,0.1911688007665059,0.898,0.3082121386187417
47,0.939254,0.19621060415865882,0.8964286,0.5336298905781337
48,0.9369365,0.20543011656190668,0.90671426,0.433537369625909
49,0.9386508,0.19919585619275532,0.842,0.46655598184040614
